,id,address,categories,city,name,province,websites,lowerNames,cleanCategories,lowerCity
4532,AVwegZMtkufWRAb5DkIv,514 Center St,"Burger Joint,Restaurant,Carry-out food,Fast Food Restaurant,Ice Cream Shop, Fast Food Restaurant, and Burger Joint,Ice cream parlors,American restaurants,Ice Cream Store,Restaurants,Ice Cream Shop",Deer Park,Dairy Queen,TX,http://www.dairyqueen.com/,dairy queen,"['carry out', 'burger joint', 'american', 'ice cream store', 'ice cream', 'ice cream parlors']",deer park
4533,AVwdPCpRIN2L1WUftpM9,3102 Goliad Rd,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Restaurants",San Antonio,Burger King,TX,"https://locations.bk.com/tx/san-antonio/3102-goliad-rd.html,http://www.bk.com/",burger king,"['burger joint', 'hamburgers', 'hot dogs']",san antonio
4534,AVwcpfvfIN2L1WUfnWM_,4406 Little Rd,"Carry-out food,Restaurant, Fast Food Restaurant, and Sandwich Place West Arlington,American Restaurant,American restaurants,Fast Food,Fast Food Restaurant, Sandwich Place, and American Restaurant,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,wich Place,Sandwich Place,Sandwich Shops",Arlington,Arbys,TX,"http://www.arbys.com/,http://arbys.com/",arbys,"['sandwich west arlington', 'traditional american', 'delicatessens', 'carry out', 'delis', 'american', 'sandwich', 'wich']",arlington
4535,AVwcqb1xByjofQCxgzXJ,107 Edinburgh South Dr,"Cary Restaurants,Japanese Restaurant,Sushi Restaurant,Fast Food Restaurant,wich Place,Sandwich Place,Pub and Burger Joint,Sushi Restaurant and Japanese Restaurant",Cary,Subway,NC,"http://www.subway.com/,http://subway.com/",subway,"['sushi', 'cary', 'japanese', 'burger joint', 'sandwich', 'pub', 'wich']",cary
4536,AWEKlUTNRxPSIh2RrgDU,3310 Pemberton Square Blvd,"Restaurant,Fish Chips Shop,Seafood Restaurant,Fast Food Restaurant",Vicksburg,Captain Ds,MS,https://locations.captainds.com/ll/US/MS/Vicksburg/3310-Pemberton-Square-Blvd,captain ds,"['sea', 'fish chips']",vicksburg
4537,AVwdImSskufWRAb52o9k,1609 General Booth Blvd,"Hamburgers & Hot Dogs,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Restaurants",Virginia Beach,Burger King,VA,"http://bk.com/,https://locations.bk.com/va/virginia-beach/1609-general-booth-blvd.html,http://www.bk.com/",burger king,"['burger joint', 'hamburgers', 'hot dogs']",virginia beach
4538,AVzBBwTCFcQ3k02bBcZe,11820 Evergreen Way,"Restaurant,Carry-out food,Burger Joint,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,American restaurants,Restaurants",Everett,Jack in the Box,WA,"https://locations.jackinthebox.com/us/wa/everett/11820-evergreen-way,http://www.jackinthebox.com/",jack in the box,"['hot dog', 'carry out', 'burger joint', 'american', 'hamburger']",everett
4539,AVweGhZRIN2L1WUf1_z0,6619 E Broad St,"Mexican Restaurant,Restaurant,Restaurant consultants,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Latin American Restaurants,Family Style Restaurants,Restaurant mgmt.,Restaurants,Burrito Place",Columbus,Hot Head Burritos,OH,"http://hotheadburritos.com/,http://www.hotheadburritos.com/",hot head burritos,"['consultants', 'southwestern', 'family style', 'burrito', 'tex mex', 'mgmt', 'mexican', 'latin american']",columbus
4540,AV12ZW8dIxWefVJwhZHZ,127 S Depot St,"Mexican Restaurant,Restaurant,Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Burrito Place,Restaurants",Boone,Black Cat Burrito,NC,http://blackcatburrito.com/,black cat burrito,"['mexican', 'latin american', 'take out', 'burrito']",boone
4541,AVwdw1LDIN2L1WUfy-vq,808 W Broadway Rd,"Pizza,Restaurant,Italian,Fast Food,Pizza Place,Catering,Restaurants",Tempe,Pizza Hut,AZ,"http://www.pizzahut.com/,https://locations.pizzahut.com/az/tempe/808-w-broadway-rd",pizza hut,"['catering', 'pizza', 'italian']",tempe
4542,AVweVS-YByjofQCxxSTI,900 Park Ave,"Plaza,College Academic Building and College Arts Building VCU,College Quad,Plaza and College Quad VCU,Fast Food Restaurant, American Restaurant, and Sandwich Place VCU",Richmond,VCU Compass Plaza,VA,"http://www.vcu.edu/,http://vcu.edu/",vcu compass plaza,"['college academic building', 'college quad', 'college arts building vcu', 'american', 'sandwich vcu', 'plaza', 'college quad vcu']",richmond
4543,AVwc2Q-7_7pvs4fzzmHM,1803 N Harrison Ave,"Carry-out food,Caterers,American Restaurant,American restaurants,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Chicken restaurants,Catering,Sandwich Shops",Cary,ChickfilA,NC,http://www.chick-fil-a.com/harrisonsquare,chickfila,"['spare rib', 'family style', 'caterers', 'chicken', 'sandwiches', 'carry out', 'catering', 'american', 'sandwich', 'barbecued poultry', 'barbecue', 'wich']",cary
4544,AVzxuftd-gnIPe8DUWem,105 South Interstate 45,"Burger Joint,Fast Food Restaurant,American Restaurant",Wilmer,SONIC Drive In,TX,"https://locations.sonicdrivein.com/tx/wilmer/105-south-interstate-45.html,http://sonicdrivein.com/",sonic drive in,"['burger joint', 'american']",wilmer
4545,AVwc1yLKIN2L1WUfpd9d,27322 Lorain Rd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Burger Joint,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Sandwich Shops",North Olmsted,McDonalds,OH,"http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/OH/NORTH-OLMSTED/27322-LORAIN-RD/817.html?cid=RF:YXT:RoN::Clicks",mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'hot dog', 'carry out', 'frozen yogurt', 'burger joint', 'ice cream parlors', 'sandwich', 'hamburger']",north olmsted
4546,AVwd8GWPkufWRAb5-kch,21029 Center Ridge Rd,"Mexican Restaurant,Carry-out food,Restaurant,Tex-mex restaurants,Southwestern restaurants,Mexican restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Rocky River,Chipotle Mexican Grill,OH,"http://www.chipotle.com/,https://locations.chipotle.com/oh/fairview-park/21029-center-ridge-rd",chipotle mexican grill,"['southwestern', 'take out', 'tex mex', 'carry out', 'mexican']",rocky river
4547,AV1XXEs2FcQ3k02bFpFy,201 N Main St,"Restaurant,Fast Food Restaurant,wich Place,Sandwich Place",River Falls,SUBWAY,WI,"http://www.subway.com/,http://subway.com/",subway,"['sandwich', 'wich']",river falls
4548,AVwcqNWuByjofQCxgw2d,407 15th Ave SE,"Carry Out Food,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,wholesale locks & locksmiths,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast Food Restaurant Dinkytown,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Minneapolis,McDonalds,MN,"https://www.mcdonalds.com/us/en-us/location/MN/MINNEAPOLIS/407-15TH-AVE-SE/507.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral",mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'take out', 'carry out', 'frozen yogurt', 'hot dogs', 'sandwich', 'locksmiths', 'dinkytown', 'wholesale locks']",minneapolis
4549,AVwcyGvq_7pvs4fzy6vk,820 Bryant St,"Restaurant,Fast Food Restaurant,Fast Food",San Francisco,McDonalds,CA,http://mcdonalds.com/,mcdonalds,[],san francisco
4550,AVzBGcPuFcQ3k02bBegK,601 108th Ave NE,"Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,American restaurants,Sandwiches,Sandwich Place,Restaurants",Bellevue,Jimmy Johns,WA,http://www.jimmyjohns.com/,jimmy johns,"['delicatessens', 'sandwiches', 'carry out', 'american', 'sandwich', 'wich']",bellevue
4551,AWof41LIsVYjT2BJ1iGp,2162 Larimer St.,"Fast Food Restaurant,Bakery,Cafe",Denver,Hi Rise Bakery,CO,http://www.hirisedenver.com/,hi rise bakery,"['bakery', 'cafe']",denver
4552,AVwdE5uXByjofQCxlRGp,374 King St,"Mexican Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American Restaurant,American restaurants,Take Out Restaurants,Fast Food Restaurants,Mexican Restaurant and American Restaurant,Restaurants",Charleston,Chipotle Mexican Grill,SC,"http://www.chipotle.com/,https://locations.chipotle.com/sc/charleston/374-king-st",chipotle mexican grill,"['southwestern', 'take out', 'tex mex', 'carry out', 'mexican', 'american']",charleston
4553,AVwcuAflkufWRAb5yR6P,11728 W Broad St,"Mexican Restaurant,Mexican Restaurants,Taco Place,Fast Food Restaurants,Take Out Restaurants,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place,Restaurants",Henrico,Chipotle Mexican Grill,VA,"http://www.chipotle.com/,https://locations.chipotle.com/va/richmond/11728-w-broad-st",chipotle mexican grill,"['mexican', 'taco', 'take out', 'burrito']",henrico
4554,AVzA_JB1FcQ3k02bBazZ,6970 McKinley Ave,"Natural food restaurants,Caterers,Seafood restaurants,Vegetarian / Vegan Restaurant,Take Out Restaurants,Health Food Restaurants,Fast Food,Restaurants,Italian Restaurants,Juice bars,Pizza,Restaurant,Vegan Restaurants,Vegetarian restaurants,Vegetarian Vegan Restaurant,New american restaurants,Fusion restaurants",Sebastopol,Slice of Life,CA,http://www.thesliceoflife.com/,slice of life,"['vegetarian', 'juice bars', 'take out', 'italian', 'caterers', 'sea', 'pizza', 'fusion', 'natural', 'vegan', 'vegetarian vegan', 'new american', 'health']",sebastopol
4555,AVwdDZ2E_7pvs4fz1xGX,1125 E Charleston Blvd,"Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurant and Burger Joint,Fast Food Restaurant and Burger Joint Downtown Las Vegas,Fast food restaurants,Restaurants",Las Vegas,Burger King,NV,http://www.bk.com/,burger king,"['hot dog', 'carry out', 'burger joint downtown las vegas', 'burger joint', 'hamburger']",las vegas
4556,AV1Tpcwp3D1zeR_xExId,751 Washington Ave,"Caterers,Middle Eastern Restaurant,Vegetarian,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Health Food Restaurants,Halal Restaurant,Restaurants,Restaurant,Mediterranean,Falafel Restaurant,Mediterranean Restaurants,Middle Eastern & African,Vegetarian Restaurants,Healthy,Middle Eastern Restaurants",Miami Beach,Habibi Diner,FL,http://www.habibidiner.com/,habibi diner,"['vegetarian', 'take out', 'african', 'caterers', 'delivery service', 'mediterranean', 'middle eastern', 'healthy', 'falafel', 'health', 'halal']",miami beach
4557,AVweRJmOkufWRAb5Bcfp,6110 Old Seward Hwy,"Carry-out food,Delicatessens,Sandwich Place Taku - Campbell,American restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",Anchorage,Subway,AK,"http://local.subway.com/FWPCons/frmSiteMainPage.aspx?CC=USA&LC=ENG&SS=10986-0,http://www.subway.com/",subway,"['take out', 'delicatessens', 'sandwiches', 'carry out', 'sandwich taku campbell', 'delis', 'american', 'sandwich', 'wich']",anchorage
4558,AVwcvrP3kufWRAb5ykBh,124 E 7th St,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Fast Food Restaurants,Fast Food,Restaurants,Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",Monticello,Taco Bell,MN,"http://www.tacobell.com/,http://tacobell.com/",taco bell,"['break', 'vegetarian', 'southwestern', 'tex mex', 'carry out', 'mexican', 'american']",monticello
4559,AVwdiUIeIN2L1WUfwxwD,4850 Annapolis Rd,"Hamburgers & Hot Dogs,American Restaurants,Bladensburg Restaurants,Fast Food Restaurant,Fast Food Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Restaurants",Bladensburg,Checkers,MD,"http://www.checkers.com/,https://locations.checkers.com/md/bladensburg/4850-annapolis-road,https://www.checkers.com/",checkers,"['hamburgers', 'family style', 'american', 'hot dogs', 'bladensburg']",bladensburg
4560,AWBrNtBfRxPSIh2RpZkz,13700 Pines Blvd,"Fast Food Restaurant,wich Place,Sandwich Place",Hollywood,Subway,FL,http://www.subway.com/,subway,"['sandwich', 'wich']",hollywood
4561,AV12izUR3-Khe5l_Ppub,1205 Dune Meadows Dr,"Carry-out food,Fast Food Restaurant,Ice cream parlors,American restaurants,Ice cream and frozen desserts-retail,Restaurants,Ice Cream Shop",Chesterton,Dairy Queen,IN,http://www.dairyqueen.com/,dairy queen,"['carry out', 'american', 'ice cream', 'ice cream parlors', 'frozen desserts retail']",chesterton
4562,AV1guXi-RxPSIh2RaXqR,4551 Highway 25,"Restaurant,Mexican Restaurants,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Restaurants,Food",Montevallo,Zapopan Mexican Restaurant,AL,http://www.usdirectory.com/sl/4500175/index.htm?afid=1974andutm_source=citysearchandutm_medium=cpc,zapopan mexican restaurant,"['mexican', 'take out', 'latin american', 'delivery service']",montevallo
4563,AWofwtvlcuP9ADUB3FC4,1630 Hospital Rd,"Fried Chicken Joint,Fast Food Restaurant",New Roads,Popeyes Chicken and Biscuits,LA,http://popeyes.com/,popeyes chicken and biscuits,['fried chicken joint'],new roads
4564,AVwcnkv0_7pvs4fzxHoN,4515 Highway 29 S,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Fried Chicken Joint and Fast Food Restaurant,Restaurants,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Catering",Alexandria,KFC,MN,"http://www.kfc.com/,https://www.kfc.com/store-locator?query=56308",kfc,"['spare rib', 'take out', 'caterers', 'chicken', 'carry out', 'fried chicken joint', 'catering', 'american', 'barbecued poultry', 'barbecue']",alexandria
4565,AVwczsuxByjofQCxiZ6y,4595 Hypoluxo Rd,"Caribbean Restaurants,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Family Style Restaurants,Restaurants,Food",Lake Worth,Alberte Restaurant With A Carribean Flavor,FL,http://alberterestaurant.com/menu,alberte restaurant with a carribean flavor,"['take out', 'family style', 'caribbean', 'delivery service', 'latin american']",lake worth
4566,AVwej3eV_7pvs4fzEKTX,510 Commerce Dr,"Restaurant,American Restaurants,Carry-out food,Family Style Dining,Fast Food Restaurants,Family Style Restaurants,Restaurants,Food",Bluefield,Bob Evans,VA,http://bobevans.com/,bob evans,"['family style', 'american', 'family style dining', 'carry out']",bluefield
4567,AWLFHHw83-Khe5l_h8E3,2508 Citrus Blvd,"Restaurant,Fast Food Restaurant",Leesburg,Checkers,FL,"https://locations.checkers.com/fl/leesburg/2508-citrus-blvd.,http://www.checkers.com/",checkers,[],leesburg
4568,AVweS3bG_7pvs4fzBvfW,5426 Little Rd,Fast Food Restaurant,New Port Richey,Blimpie,FL,"http://www.blimpie.com/,http://blimpie.com/",blimpie,[],new port richey
4569,AVwdH1VNkufWRAb52hrA,799 Danenberg Dr,"Restaurant,Fast Food Restaurant",El Centro,Arbys,CA,"http://arbys.com/,http://www.arbys.com/",arbys,[],el centro
4570,AVwdpxj2IN2L1WUfx8N2,601 N Harlem Ave,"American Restaurants,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Chicken Restaurants,Food & Entertainment,Family Restaurants,Restaurants",Oak Park,KFC,IL,http://www.kfc.com/,kfc,"['entertainment', 'chicken', 'fried chicken joint', 'american', 'family']",oak park
4571,AVwdgEIT_7pvs4fz6gdr,3120 Pimlico Pkwy,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwich Place,Restaurants,Sandwich Shops",Lexington,Subway,KY,"http://www.subway.com/,http://subway.com/",subway,"['delis', 'delicatessens', 'sandwich', 'wich']",lexington
4572,AWof2ibvZ4Yw-wtdVGbN,114-14 C Sutphin Blvd,"Sandwich Place,Fast Food Restaurant",Jamaica,SUBWAY,NY,http://subway.com/,subway,['sandwich'],jamaica
4573,AVwc-CD2IN2L1WUfq2mv,708 Front St,"Mexican Restaurant,Restaurant,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Restaurants",Toledo,Taco Bell,OH,"http://www.tacobell.com/,https://locations.tacobell.com/oh/toledo/708-front-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=002661andutm_content=website,https://locations.tacobell.com/oh/toledo/708-front-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=002661&utm_content=website",taco bell,"['mexican', 'break', 'vegetarian']",toledo
4574,AVwdCSPeIN2L1WUfriM7,169 Tillary St,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food,Fast Food Restaurant and Burger Joint",Brooklyn,McDonalds,NY,"http://mcdonalds.com/,http://mcdonaldsnytristate.com/,http://www.mcdonaldsnytristate.com/",mcdonalds,['burger joint'],brooklyn
4575,AVwch3px_7pvs4fzwF9U,7456 Broadview Rd,"Grocery Stores,Pizza,Restaurant,Chicken Wings,Florists,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Catering,Restaurants",Cleveland,Pizza Hut,OH,"http://www.pizzahut.com/,https://locations.pizzahut.com/oh/parma/7456-broadview-rd",pizza hut,"['take out', 'family style', 'florists', 'catering', 'delivery', 'chicken wings', 'pizza', 'grocery stores']",cleveland
4576,AVwdQClD_7pvs4fz34nR,150 Concord Commons Pl SW,"Delis And Delicatessens,Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,American restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Concord,Subway,NC,http://www.subway.com/,subway,"['delicatessens', 'sandwiches', 'carry out', 'delis', 'american', 'sandwich', 'wich']",concord
4577,AVwclC6hkufWRAb5wu3A,310 N Mesa St,"American Restaurant,Fast Food Restaurant,wich Place,Sandwich Place,Sandwich Place, American Restaurant, and Fast Food Restaurant",El Paso,Kipps Cheesesteak,TX,http://kippscheesesteak.com/,kipps cheesesteak,"['sandwich', 'american', 'and', 'wich']",el paso
4578,AV5NM102a4HuVbedB06h,1830 Kempsville Rd Ste 108,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Pizza Place,Restaurants",Virginia Beach,Pizza Hut,VA,"http://www.pizzahut.com/,https://locations.pizzahut.com/va/virginia-beach/1830-kempsville-rd",pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'pizza']",virginia beach
4579,AVwczPCp_7pvs4fzzGns,424 Cross Anchor Rd,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Pizza Restaurant,Catering",Woodruff,Pizza Hut,SC,"http://www.pizzahut.com/,https://locations.pizzahut.com/sc/woodruff/424-cross-anchor-rd",pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'catering', 'american', 'beverages', 'delivery', 'chicken wings', 'pizza']",woodruff
4580,AVwcn-LC_7pvs4fzxMA0,24 Munroe Falls Ave,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Munroe Falls,Pizza Hut,OH,https://locations.pizzahut.com/oh/munroe-falls/24-munroe-falls-ave,pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'catering', 'american', 'beverages', 'delivery', 'chicken wings', 'pizza']",munroe falls
4581,AVwcmLvHkufWRAb5w7mZ,565 Belle Station Blvd,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Mount Pleasant,Pizza Hut,SC,"https://order.pizzahut.com/,https://locations.pizzahut.com/sc/mount-pleasant/565-belle-station-blvd",pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'catering', 'american', 'beverages', 'pizza']",mount pleasant
4582,AVwciYDw_7pvs4fzwL7-,910 W Pine St,"Hamburgers & Hot Dogs,Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Ponchatoula,Burger King,LA,"https://locations.bk.com/la/ponchatoula/910-west-pine-st.html,https://www.bk.com/,http://www.bk.com/",burger king,"['hamburgers', 'hot dog', 'carry out', 'burger joint', 'american', 'hot dogs', 'hamburger']",ponchatoula
4583,AVwedf5ckufWRAb5DH6M,210 Crossroads Blvd,"Carry-out food,Caterers,Delicatessens,American Restaurant,American restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Deli / Bodega, American Restaurant, and Sandwich Place,Deli / Bodega,Restaurants,Deli Bodega,wich Place,Sandwich Place,Sandwich Shops",Cary,Jasons Deli,NC,http://www.jasonsdeli.com/,jasons deli,"['take out', 'family style', 'caterers', 'delicatessens', 'bodega', 'carry out', 'deli bodega', 'american', 'sandwich', 'wich', 'deli']",cary
4584,AWFFuuHCIxWefVJwyvjW,2701 Highway 90,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast food restaurants,Restaurants",Gautier,McDonald's,MS,"http://www.mcdonalds.com/,http://mcdonalds.com/",mcdonalds,"['hot dog', 'hamburger', 'american', 'carry out']",gautier
4585,AVwd0gi2kufWRAb59iqr,142 S 12th St,"Fast Food Restaurant and Mexican Restaurant,Mexican Restaurant,Fast Food Restaurant",Hanford,El Pollo Loco,CA,http://www.elpolloloco.com/,el pollo loco,"['mexican', 'and mexican']",hanford
4586,AV1eQd0ca4HuVbed6qwy,3065 Allison Bonnett Memorial Dr,"Restaurant,Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",Bessemer,KFC,AL,"https://www.kfc.com/store-locator?query=35023,http://www.kfc.com/",kfc,"['spare rib', 'caterers', 'chicken', 'carry out', 'fried chicken joint', 'american', 'barbecued poultry', 'barbecue']",bessemer
4587,AVzA9sheFcQ3k02bBZz8,620 East Carefree Highway,Fast Food Restaurant,Phoenix,Burger King,AZ,http://www.bk.com/,burger king,[],phoenix
4588,AVwdKQDUIN2L1WUfs0vo,19668 Highway 11 E,"Delis And Delicatessens,Lenoir City Restaurants,Fast Food Restaurant,Catering,Sandwich Place,Restaurants,Sandwich Shops",Lenoir City,SUBWAY,TN,http://www.subway.com/,subway,"['delicatessens', 'delis', 'catering', 'sandwich', 'lenoir city']",lenoir city
4589,AVwdWi_VByjofQCxoNrj,2001 Las Vegas Blvd S,"Hamburgers & Hot Dogs,Restaurant,Burger Joint,American,Fast Food Restaurant Downtown North Las Vegas,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Restaurants",Las Vegas,Carls Jr,NV,http://www.carlsjr.com/,carls jr,"['hamburgers', 'burger joint', 'downtown north las vegas', 'american', 'hot dogs']",las vegas
4590,AV5VH9jUa4HuVbedClKe,1008 J St,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants",Modesto,Chipotle Mexican Grill,CA,http://www.chipotle.com/,chipotle mexican grill,"['southwestern', 'take out', 'tex mex', 'carry out', 'mexican', 'karaoke']",modesto
4591,AVwcjYlOkufWRAb5wcOt,1698 Main St,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",Chipley,Burger King,FL,http://www.bk.com/,burger king,"['burger joint', 'hamburgers', 'hot dogs']",chipley
4592,AVwdwqSEkufWRAb59ARo,1950 S 4th Ave,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Catering,Restaurants",Yuma,KFC,AZ,,kfc,"['catering', 'fried chicken joint']",yuma
4593,AVwdCE7WkufWRAb51l_p,2415 S State Highway 36,"Carry-out food,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Fried Chicken Joint and Fast Food Restaurant,Restaurants",Gatesville,Bushs Chicken,TX,http://www.bushschicken.com/,bushs chicken,"['spare rib', 'take out', 'chicken', 'carry out', 'fried chicken joint', 'barbecued poultry', 'barbecue']",gatesville
4594,AVwck3UiByjofQCxfz0J,3983 N Blackstone Ave,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurant and Food Fresno High-Roeding,Restaurants,Food",Fresno,Carls Jr,CA,http://www.carlsjr.com/,carls jr,"['fresno high roeding', 'hot dog', 'hamburger', 'carry out']",fresno
4595,AVwd6UpIIN2L1WUf0TQf,4331 Atlanta Hwy 78,"Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Restaurants",Loganville,Wendys,GA,https://locations.wendys.com/united-states/ga/loganville/4331-atlanta-hwy-78,wendys,"['hot dog', 'carry out', 'burger joint', 'american', 'hamburger']",loganville
4596,AV58cElk3-Khe5l_XGr1,775 N Ocotillo Rd,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Benson,Jack in the Box,AZ,http://www.jackinthebox.com/,jack in the box,"['burger joint', 'hamburgers', 'hot dogs']",benson
4597,AWof1p2pQTFama1XeO-s,1906 Taylor Rd 110,"Sandwich Place,Fast Food Restaurant",Roseville,SUBWAY,CA,http://www.subway.com/,subway,['sandwich'],roseville
4598,AVwdBeafByjofQCxksvU,1165 Old Country Rd,"Hamburgers & Hot Dogs,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Restaurants",Riverhead,Wendys,NY,"http://wendys.com/,http://www.wendys.com/,https://locations.wendys.com/united-states/ny/riverhead/1165-rt-58",wendys,"['burger joint', 'hamburgers', 'hot dogs']",riverhead
4599,AWofzwzoZ4Yw-wtdVA_H,"7017-U N 10th,N 10th","Fast Food Restaurant,Restaurant,Food Service",McAllen,Kolache Factory,TX,https://locations.kolachefactory.com/tx-mcallen-028,kolache factory,['service'],mcallen
4600,AVwcy4VHkufWRAb5zGYF,103 E Santa Clara St,"Delis And Delicatessens,Restaurant,Take Out,Delicatessens,Fast Food Restaurant,wich Place,Food & Entertainment,Sandwich Place,Restaurants,Sandwich Shops",San Jose,SUBWAY,CA,"http://www.subway.com/,http://subway.com/",subway,"['take out', 'entertainment', 'delicatessens', 'delis', 'sandwich', 'wich']",san jose
